state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,ankle_angle,ankle_velocity,ankle_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,slack,temperature,heel_fsr,toe_fsr,did_slip,gen_var1,gen_var2,gen_var3
760.2570000000001,56.47809555399999,-0.7001953125,0.9951171875,-0.02099609375,22.77862595419847,53.31297709923664,-66.16793893129771,22264,-118,-595,1.2080078125,-11.871664936322318,-1.29896183841179,True,0.0,False,,21939,,9675,35,0,0,False,3,,
760.2620000000001,56.483096853999996,-0.60107421875,0.970703125,0.078369140625,18.045801526717558,68.79389312977099,-91.02290076335878,22214,-228,-567,1.18603515625,-13.110956637086405,-1.2379105094087408,False,0.004152279561771954,False,,21924,,9710,35,0,0,False,3,,
760.267,56.488098154,-0.66064453125,0.9697265625,0.1435546875,15.541984732824426,69.58778625954199,-115.51145038167938,22148,-300,-397,1.18603515625,-13.293814623202815,-0.866755682954621,False,0.008269785891942836,False,,21924,,9776,35,0,0,False,3,,
760.272,56.49310049199994,-0.58837890625,0.995849609375,0.160888671875,10.870229007633588,80.4885496183206,-156.4885496183206,22070,-339,-237,1.1201171875,-12.696180628870849,-0.517528682600466,False,0.012380269171184248,False,,21877,,9807,35,0,0,False,3,,
760.277,56.498102161999896,-0.55810546875,0.965087890625,0.0859375,11.572519083969466,87.02290076335878,-175.38931297709922,21994,-333,-97,1.05419921875,-12.087271798249697,-0.21185420351816733,False,0.016538224342830515,False,,21831,,9837,35,0,0,False,3,,
760.282,56.50310425899988,-0.547119140625,1.020751953125,0.0634765625,12.549618320610687,92.94656488549617,-192.94656488549617,21933,-261,23,0.96630859375,-11.873075498904416,0.05024558614723541,False,0.02065202872136285,False,,21769,,9836,35,0,0,False,3,,
760.287,56.50810635499988,-0.55126953125,1.00390625,0.005615234375,12.977099236641221,101.80152671755725,-208.12213740458014,21889,-184,-30,0.724609375,-12.723548617107145,-0.06558031771627174,False,0.024839800259828647,False,,21600,,9711,35,0,0,False,3,,
760.292,56.51310832199988,-0.2734375,2.388671875,0.175537109375,8.244274809160306,93.89312977099236,-221.6793893129771,21851,-167,-127,0.52685546875,-15.335868362138884,-0.2777667909386653,False,0.02891297074068558,False,,21460,,9609,35,0,0,False,3,,
760.297,56.51810949299988,1.506591796875,4.0,1.441650390625,-41.70992366412214,40.671755725190835,-149.25190839694656,21798,-253,-218,0.74658203125,-17.45618282023373,-0.47652255466408683,False,0.033067943532109276,False,,21615,,9817,35,0,0,False,3,,
760.302,56.52311145999988,4.0,4.0,1.65966796875,-80.82442748091603,106.04580152671755,-49.343511450381676,21711,-401,-255,1.779296875,-12.294829455884255,-0.5557773694855772,False,0.037196510279562923,False,,22339,,10628,35,0,0,False,3,,
760.307,56.52811366799983,2.8359375,2.00146484375,0.026611328125,-5.374045801526718,157.98473282442748,-67.29770992366412,21625,-370,-86,3.51513671875,8.154125577472499,-0.18639835052933185,False,0.041330140464387155,False,,23548,,11923,35,1,0,False,3,,
760.312,56.533115930999884,0.097900390625,-0.2041015625,-0.89111328125,130.01526717557252,172.61068702290075,-193.34351145038167,21596,-95,1052,3.77880859375,39.76580933471848,2.2780692826535325,False,0.04544611677570895,False,,23731,,12135,35,1,0,False,3,,
760.317,56.53811789799988,0.024169921875,-0.05810546875,-0.48486328125,134.99236641221373,124.18320610687023,-189.09923664122135,21719,581,2468,3.7568359375,65.84769790258639,5.344772916882061,False,0.049620318897304894,False,,23716,,11997,35,1,0,False,3,,
760.322,56.54312008699981,0.303466796875,-0.357177734375,-0.046875,111.54198473282442,106.22900763358778,-176.03053435114504,21992,1238,1822,3.9765625,79.0507232484205,3.9427721001628075,False,0.05370621778040225,False,,23868,,11876,35,1,0,False,3,,
760.327,56.548121979999905,-0.888671875,0.177734375,-0.40576171875,75.41984732824427,45.89312977099237,-162.04580152671755,22282,1274,317,4.78955078125,86.11047631285302,0.6840062248237083,False,0.057852622631235154,False,,24428,,12146,35,1,0,False,3,,
760.332,56.553123873000004,-0.11181640625,-0.35302734375,-0.49658203125,1.2519083969465647,-11.725190839694656,-87.96946564885496,22557,1194,93,5.71240234375,94.84108627496062,0.19999554703467723,False,0.06198151074891451,False,,25061,,12504,35,1,0,False,3,,
760.337,56.558125691999976,-0.365478515625,0.03271484375,-0.2060546875,-17.64885496183206,-13.557251908396946,-57.862595419847324,22815,1133,241,7.580078125,111.00250095857045,0.5146774935533791,False,0.06615788562943528,False,,26326,,13511,35,1,0,False,3,,
760.342,56.563127398999995,-0.5322265625,0.5859375,0.052734375,-34.29007633587786,-10.473282442748092,-49.46564885496183,23089,1219,669,8.96435546875,136.7211027356436,1.4214649366986467,False,0.07023607410965423,False,,27250,,14161,35,1,0,False,3,,
760.347,56.56812964400001,-0.378173828125,1.29443359375,0.164794921875,-44.854961832061065,-8.122137404580153,-59.23664122137404,23422,1480,1385,10.89794921875,168.6213242913083,2.9234609642306086,False,0.07439095437279007,False,,28517,,15095,35,1,0,False,3,,
760.352,56.57313168499991,-0.09912109375,2.033203125,0.15625,-48.27480916030534,-22.564885496183205,-97.1297709923664,23880,2061,1868,11.99658203125,201.04091217956102,3.930230211400264,False,0.07850180528621328,False,,29225,,15345,35,1,0,False,3,,
760.357,56.57813328199995,-0.0888671875,1.84814453125,0.19189453125,-36.79389312977099,-40.48854961832061,-122.74809160305342,24434,2464,1539,13.31494140625,227.57068264336655,3.2263227109640105,False,0.08265263166047639,False,,30059,,15625,35,1,0,False,3,,
760.362,56.58313482299991,0.05859375,2.0146484375,0.3408203125,-22.290076335877863,-51.93893129770992,-151.08396946564886,25090,2925,1277,13.93017578125,243.77893245002875,2.67259820706915,False,0.08675843400715341,False,,30444,,15354,35,1,0,False,3,,
760.367,56.588136048999786,0.40869140625,2.020751953125,0.4375,-13.068702290076335,-33.587786259541986,-168.73282442748092,25775,3023,519,14.34765625,246.50520469668373,1.0849496310792621,False,0.09090011166165368,False,,30702,,14927,35,1,0,False,3,,
760.3720000000001,56.59313814500001,0.02392578125,1.62060546875,0.73046875,-2.3206106870229006,2.351145038167939,-205.9236641221374,26336,3085,382,14.34765625,234.27604755771657,0.7985563758618076,False,0.09505520589610299,False,,30702,,14366,35,1,0,False,3,,
760.3770000000001,56.59814013099981,-0.393798828125,1.092041015625,0.562744140625,-2.931297709923664,-11.267175572519083,-212.793893129771,27031,3046,24,14.01806640625,207.96568070364046,0.050216837246278755,False,0.09921632850435967,False,,30498,,13467,35,1,0,False,3,,
760.3820000000001,56.60314226399987,-0.241455078125,0.989501953125,0.226318359375,1.1603053435114503,2.931297709923664,-215.32824427480915,27699,2937,-204,13.732421875,170.58983325757632,-0.42717652539415646,False,0.10329828007079767,False,,30321,,12622,35,1,0,False,3,,
760.3870000000001,56.608143564999864,-0.366455078125,1.29296875,0.1064453125,9.34351145038168,1.7404580152671756,-215.11450381679387,28327,2732,-654,13.1171875,126.82497262761379,-1.3717645581507054,False,0.10745366510827635,False,,29935,,11608,35,1,0,False,3,,
760.392,56.61314529099991,-0.87060546875,1.3388671875,-0.124755859375,23.206106870229007,1.4961832061068703,-225.95419847328245,28871,2360,-1191,12.6337890625,80.53663783838321,-2.501409805229115,False,0.11156453171827148,False,,29630,,10759,35,1,0,False,3,,
760.397,56.61814746099981,-0.90966796875,1.218505859375,-0.10693359375,23.267175572519083,-5.6183206106870225,-229.40458015267174,29306,1859,-1445,11.64501953125,34.053689794573735,-3.04330247442527,False,0.1157141800109197,False,,28999,,9693,35,1,0,False,3,,
760.402,56.62314946499987,-0.794189453125,0.938720703125,-0.06640625,19.755725190839694,-5.526717557251908,-226.77862595419847,29615,1311,-1757,10.85400390625,-11.55590391201466,-3.709185827101534,False,0.11982073167044933,False,,28489,,8874,35,1,0,False,3,,
760.407,56.62815165500001,-0.72998046875,0.75390625,-0.049072265625,15.053435114503817,-4.2748091603053435,-217.5267175572519,29757,531,-2969,9.71142578125,-54.79479042569961,-6.291677550900293,False,0.12398479122092003,False,,27743,,7986,35,1,0,False,3,,
760.412,56.63315306599998,-0.6708984375,0.878173828125,-0.15380859375,9.16030534351145,-1.8625954198473282,-201.74045801526717,29665,-505,-2429,9.00830078125,-93.30446170988824,-5.160226346420367,False,0.12814854427178943,False,,27279,,7614,35,1,0,False,3,,
760.417,56.638154347999944,-0.468505859375,0.888427734375,-0.197509765625,9.98473282442748,2.3206106870229006,-194.38167938931298,29483,-829,-1195,7.8876953125,-125.24614342031637,-2.549118864390734,False,0.13226522445795527,False,,26532,,7049,35,1,0,False,3,,
760.422,56.643155795999974,-0.4697265625,0.71875,-0.232666015625,9.893129770992367,-2.259541984732824,-179.57251908396947,29222,-1188,-1084,7.1845703125,-150.32119205598516,-2.318394638341606,False,0.13636625334415572,False,,26060,,6838,35,1,0,False,3,,
760.427,56.64815709699997,-0.549560546875,0.89013671875,-0.204345703125,8.67175572519084,-2.4732824427480917,-170.22900763358777,28915,-1369,-847,6.23974609375,-168.2718937141006,-1.8179076432051018,False,0.14049570737038275,False,,25420,,6505,35,1,0,False,3,,
760.432,56.65315850799993,-0.591552734375,0.87939453125,-0.130615234375,6.045801526717557,-2.717557251908397,-156.61068702290075,28549,-1635,-878,5.6025390625,-179.24051571302135,-1.8888950703161653,False,0.14461547816163092,False,,24985,,6436,35,1,0,False,3,,
